policy_id,customer_id,product_type,state,premium_amount,coverage_amount,policy_start_date,policy_status,agent_id,created_at
POL-000219,CUST-7636,Term Life,OR,4834.38,250000,2024-08-02,Pending,AGT-951,2026-04-19T06:51:59.626524
POL-000220,CUST-6928,Term Life,WV,2239.89,100000,2021-08-15,Lapsed,AGT-546,2026-04-19T06:51:59.626540
POL-000221,CUST-7560,Term Life,DC,2039.26,500000,2023-12-09,Cancelled,AGT-326,2026-04-19T06:51:59.626555
POL-000222,CUST-6456,Whole Life,VA,474.26,100000,2021-09-27,Lapsed,AGT-894,2026-04-19T06:51:59.626569
POL-000223,CUST-6724,Annuity,OK,3664.16,250000,2022-12-10,Lapsed,AGT-205,2026-04-19T06:51:59.626584
POL-000224,CUST-3399,Annuity,AR,1066.63,250000,2024-08-23,Active,AGT-281,2026-04-19T06:51:59.626599
POL-000225,CUST-9095,Universal Life,VT,3796.78,1000000,2025-07-01,Cancelled,AGT-984,2026-04-19T06:51:59.626614
POL-000226,CUST-6179,Whole Life,AL,2254.84,1000000,2024-11-27,Pending,AGT-746,2026-04-19T06:51:59.626631
POL-000227,CUST-5961,Annuity,MS,2997.96,500000,2023-06-25,Active,AGT-417,2026-04-19T06:51:59.626645
POL-000228,CUST-8565,Universal Life,MD,284.28,500000,2025-06-23,Cancelled,AGT-178,2026-04-19T06:51:59.626660
POL-000229,CUST-2479,Universal Life,ND,2367.29,100000,2022-11-19,Pending,AGT-929,2026-04-19T06:51:59.626676
POL-000230,CUST-4084,Annuity,IL,3064.53,250000,2021-09-14,Active,AGT-561,2026-04-19T06:51:59.626690
POL-000231,CUST-2695,Annuity,NC,4913.69,100000,2024-06-03,Lapsed,AGT-140,2026-04-19T06:51:59.626705
POL-000232,CUST-5059,Universal Life,FM,4955.83,250000,2025-08-20,Cancelled,AGT-481,2026-04-19T06:51:59.626721
POL-000233,CUST-5634,Universal Life,GU,2102.97,500000,2025-07-25,Active,AGT-908,2026-04-19T06:51:59.626738
POL-000234,CUST-6482,Term Life,PR,1715.48,1000000,2025-03-07,Cancelled,AGT-358,2026-04-19T06:51:59.626753
POL-000235,CUST-3463,Annuity,MD,499.36,250000,2024-08-28,Cancelled,AGT-417,2026-04-19T06:51:59.626768
POL-000236,CUST-7421,Whole Life,MI,3015.7,100000,2022-03-29,Cancelled,AGT-672,2026-04-19T06:51:59.626782
POL-000237,CUST-7171,Annuity,WV,4084.61,100000,2024-11-06,Pending,AGT-620,2026-04-19T06:51:59.626797
POL-000238,CUST-6928,Term Life,HI,1876.73,250000,2024-06-14,Lapsed,AGT-449,2026-04-19T06:51:59.626811
POL-000239,CUST-8967,Whole Life,KY,1210.06,250000,2026-02-23,Lapsed,AGT-179,2026-04-19T06:51:59.626828
POL-000240,CUST-5846,Term Life,DE,2587.68,100000,2023-10-30,Cancelled,AGT-997,2026-04-19T06:51:59.626843
POL-000241,CUST-3147,Universal Life,OH,855.84,250000,2024-10-21,Lapsed,AGT-838,2026-04-19T06:51:59.626858
POL-000242,CUST-8170,Term Life,NM,2113.21,250000,2022-11-25,Pending,AGT-725,2026-04-19T06:51:59.626872
POL-000243,CUST-5668,Universal Life,VT,1246.61,250000,2023-05-24,Cancelled,AGT-928,2026-04-19T06:51:59.626887
POL-000244,CUST-8684,Whole Life,ID,1902.42,1000000,2022-06-29,Pending,AGT-887,2026-04-19T06:51:59.626901
POL-000245,CUST-5616,Universal Life,AS,2564.24,1000000,2025-04-23,Lapsed,AGT-936,2026-04-19T06:51:59.626915
POL-000246,CUST-4271,Whole Life,MT,4377.71,100000,2022-07-16,Pending,AGT-995,2026-04-19T06:51:59.626932
POL-000247,CUST-7081,Term Life,NJ,3585.86,100000,2022-05-06,Cancelled,AGT-185,2026-04-19T06:51:59.626947
POL-000248,CUST-3626,Annuity,MP,2301.66,250000,2024-07-26,Pending,AGT-193,2026-04-19T06:51:59.626962
POL-000249,CUST-4637,Universal Life,NC,4434.69,100000,2025-12-26,Pending,AGT-154,2026-04-19T06:51:59.626977
POL-000250,CUST-7495,Annuity,IA,1255.31,100000,2025-07-04,Cancelled,AGT-329,2026-04-19T06:51:59.626993
POL-000251,CUST-1461,Annuity,GU,4661.05,500000,2023-12-07,Lapsed,AGT-240,2026-04-19T06:51:59.627007
POL-000252,CUST-1627,Annuity,MH,4595.24,1000000,2024-07-22,Lapsed,AGT-877,2026-04-19T06:51:59.627024
POL-000253,CUST-8685,Universal Life,PW,3115.21,100000,2023-12-27,Active,AGT-362,2026-04-19T06:51:59.627039
POL-000254,CUST-4533,Whole Life,AZ,2789.14,1000000,2026-01-29,Active,AGT-894,2026-04-19T06:51:59.627054
POL-000255,CUST-5720,Whole Life,NH,1575.64,100000,2022-02-10,Lapsed,AGT-529,2026-04-19T06:51:59.627069
POL-000256,CUST-8489,Term Life,MD,643.2,1000000,2024-09-26,Active,AGT-747,2026-04-19T06:51:59.627085
POL-000257,CUST-9443,Whole Life,OR,3620.87,500000,2024-12-07,Pending,AGT-101,2026-04-19T06:51:59.627100
POL-000258,CUST-6780,Whole Life,IL,2896.25,250000,2024-08-07,Active,AGT-636,2026-04-19T06:51:59.627115
POL-000259,CUST-6908,Term Life,AZ,4771.68,100000,2024-02-10,Pending,AGT-994,2026-04-19T06:51:59.627132
POL-000260,CUST-8702,Term Life,WI,3214.79,500000,2023-02-24,Cancelled,AGT-865,2026-04-19T06:51:59.627147
POL-000261,CUST-1266,Annuity,MO,3963.75,500000,2024-12-24,Lapsed,AGT-850,2026-04-19T06:51:59.627162
POL-000262,CUST-2698,Annuity,MT,753.71,500000,2026-02-21,Cancelled,AGT-933,2026-04-19T06:51:59.627177
POL-000263,CUST-3868,Universal Life,MI,4906.01,1000000,2021-10-30,Lapsed,AGT-930,2026-04-19T06:51:59.627192
POL-000264,CUST-3209,Term Life,PA,3608.62,1000000,2022-06-05,Active,AGT-400,2026-04-19T06:51:59.627207
POL-000265,CUST-4302,Term Life,CA,3976.44,100000,2025-09-07,Cancelled,AGT-417,2026-04-19T06:51:59.627221
POL-000266,CUST-9444,Universal Life,MO,4946.7,1000000,2021-04-30,Cancelled,AGT-137,2026-04-19T06:51:59.627238
POL-000267,CUST-4131,Annuity,ND,1849.17,100000,2025-04-04,Cancelled,AGT-379,2026-04-19T06:51:59.627252
POL-000268,CUST-3039,Annuity,UT,2241.06,1000000,2022-02-12,Pending,AGT-495,2026-04-19T06:51:59.627267
POL-000269,CUST-6554,Whole Life,GU,2531.4,1000000,2022-12-08,Cancelled,AGT-916,2026-04-19T06:51:59.627281
POL-000270,CUST-9507,Annuity,MP,4025.63,1000000,2023-06-13,Active,AGT-540,2026-04-19T06:51:59.627296
POL-000271,CUST-3956,Annuity,SD,1673.94,100000,2023-05-11,Cancelled,AGT-776,2026-04-19T06:51:59.627310
POL-000272,CUST-5843,Annuity,UT,2284.99,1000000,2024-01-31,Lapsed,AGT-806,2026-04-19T06:51:59.627324
POL-000273,CUST-8272,Annuity,NE,2290.94,500000,2024-01-24,Pending,AGT-381,2026-04-19T06:51:59.627340
POL-000274,CUST-1939,Term Life,PR,3388.8,1000000,2022-05-22,Cancelled,AGT-625,2026-04-19T06:51:59.627355
POL-000275,CUST-3621,Term Life,DE,799.62,1000000,2021-04-30,Active,AGT-229,2026-04-19T06:51:59.627370
POL-000276,CUST-2101,Whole Life,VI,3914.73,500000,2023-01-03,Cancelled,AGT-492,2026-04-19T06:51:59.627384
POL-000277,CUST-1530,Whole Life,SD,3427.4,500000,2021-07-10,Cancelled,AGT-554,2026-04-19T06:51:59.627399
POL-000278,CUST-2259,Whole Life,FL,2694.35,1000000,2024-03-11,Cancelled,AGT-765,2026-04-19T06:51:59.627414
POL-000279,CUST-5566,Whole Life,MN,4806.55,100000,2023-11-15,Lapsed,AGT-611,2026-04-19T06:51:59.627429
POL-000280,CUST-9482,Universal Life,AL,4576.36,100000,2022-06-14,Cancelled,AGT-893,2026-04-19T06:51:59.627444
POL-000281,CUST-5264,Universal Life,OH,1151.4,500000,2022-11-28,Pending,AGT-304,2026-04-19T06:51:59.627460
POL-000282,CUST-3009,Whole Life,NH,4278.85,1000000,2022-02-22,Lapsed,AGT-830,2026-04-19T06:51:59.627475
POL-000283,CUST-8292,Term Life,PW,4071.51,500000,2022-02-03,Cancelled,AGT-826,2026-04-19T06:51:59.627492
POL-000284,CUST-2063,Annuity,GA,4467.53,250000,2023-04-07,Lapsed,AGT-912,2026-04-19T06:51:59.627507
POL-000285,CUST-6922,Whole Life,SD,694.68,250000,2026-04-15,Lapsed,AGT-342,2026-04-19T06:51:59.627522
POL-000286,CUST-9094,Term Life,NE,1868.39,500000,2023-02-07,Pending,AGT-922,2026-04-19T06:51:59.627537
POL-000287,CUST-3126,Term Life,IN,422.17,1000000,2023-03-31,Pending,AGT-638,2026-04-19T06:51:59.627552
POL-000288,CUST-7730,Universal Life,MA,4134.36,100000,2026-01-09,Lapsed,AGT-424,2026-04-19T06:51:59.627567
POL-000289,CUST-2215,Universal Life,MI,2382.58,500000,2023-10-03,Lapsed,AGT-999,2026-04-19T06:51:59.627582
POL-000290,CUST-3981,Whole Life,NM,2219.83,100000,2024-01-01,Active,AGT-630,2026-04-19T06:51:59.627596
POL-000291,CUST-3507,Annuity,NV,906.82,500000,2021-04-22,Lapsed,AGT-454,2026-04-19T06:51:59.627610
POL-000292,CUST-9501,Annuity,PW,4245.08,500000,2021-05-22,Lapsed,AGT-750,2026-04-19T06:51:59.627625
POL-000293,CUST-5496,Whole Life,WI,3162.61,100000,2025-12-08,Lapsed,AGT-706,2026-04-19T06:51:59.627640
POL-000294,CUST-3526,Whole Life,MH,3327.79,500000,2022-02-03,Active,AGT-945,2026-04-19T06:51:59.627654
POL-000295,CUST-1464,Term Life,CO,322.76,500000,2026-03-26,Lapsed,AGT-885,2026-04-19T06:51:59.627671
POL-000296,CUST-7825,Term Life,VT,2540.39,500000,2023-07-08,Cancelled,AGT-594,2026-04-19T06:51:59.627686
POL-000297,CUST-5012,Universal Life,PA,1557.43,100000,2025-03-30,Active,AGT-261,2026-04-19T06:51:59.627701
POL-000298,CUST-8202,Universal Life,NE,2472.83,250000,2025-10-21,Cancelled,AGT-721,2026-04-19T06:51:59.627715
POL-000299,CUST-3353,Annuity,RI,4321.28,500000,2025-04-29,Cancelled,AGT-508,2026-04-19T06:51:59.627731
POL-000300,CUST-3142,Annuity,GU,2623.4,100000,2022-10-17,Cancelled,AGT-347,2026-04-19T06:51:59.627746
POL-000301,CUST-8642,Term Life,NH,1410.61,250000,2022-04-01,Lapsed,AGT-199,2026-04-19T06:51:59.627760
POL-000302,CUST-1829,Annuity,UT,4732.39,1000000,2023-04-06,Lapsed,AGT-986,2026-04-19T06:51:59.627775
POL-000303,CUST-3616,Annuity,NJ,4675.38,500000,2024-04-02,Lapsed,AGT-881,2026-04-19T06:51:59.627789
POL-000304,CUST-3610,Universal Life,ID,4980.25,1000000,2023-07-26,Pending,AGT-415,2026-04-19T06:51:59.627803
POL-000305,CUST-9148,Term Life,KY,541.24,1000000,2024-09-24,Pending,AGT-346,2026-04-19T06:51:59.627817
POL-000306,CUST-4524,Annuity,DC,338.42,500000,2026-03-19,Pending,AGT-711,2026-04-19T06:51:59.627832
POL-000307,CUST-8710,Annuity,RI,2729.78,100000,2026-01-14,Pending,AGT-237,2026-04-19T06:51:59.627847
POL-000308,CUST-5333,Annuity,TN,3842.9,500000,2022-04-02,Active,AGT-510,2026-04-19T06:51:59.627861
POL-000309,CUST-1838,Whole Life,TN,1876.37,500000,2023-01-22,Active,AGT-495,2026-04-19T06:51:59.627876
POL-000310,CUST-9261,Universal Life,MI,3845.58,500000,2022-08-18,Active,AGT-231,2026-04-19T06:51:59.627892
POL-000311,CUST-2584,Universal Life,NM,1928.67,500000,2021-07-15,Cancelled,AGT-873,2026-04-19T06:51:59.627908
POL-000312,CUST-3363,Whole Life,CO,3052.07,1000000,2024-07-05,Active,AGT-146,2026-04-19T06:51:59.627924
POL-000313,CUST-1637,Whole Life,LA,3596.6,1000000,2021-04-28,Pending,AGT-252,2026-04-19T06:51:59.627940
POL-000314,CUST-9446,Whole Life,OK,1707.03,500000,2021-09-09,Lapsed,AGT-502,2026-04-19T06:51:59.627955
POL-000315,CUST-5902,Annuity,AK,2585.84,1000000,2025-10-11,Cancelled,AGT-586,2026-04-19T06:51:59.627970
POL-000316,CUST-1272,Annuity,CT,1723.07,100000,2023-09-16,Pending,AGT-697,2026-04-19T06:51:59.627985
POL-000317,CUST-6040,Term Life,IL,3024.86,500000,2023-08-28,Lapsed,AGT-838,2026-04-19T06:51:59.628000
POL-000318,CUST-1841,Universal Life,DC,935.51,1000000,2021-07-11,Lapsed,AGT-941,2026-04-19T06:51:59.628032
POL-000319,CUST-4968,Term Life,AZ,2905.59,100000,2026-01-08,Lapsed,AGT-119,2026-04-19T06:51:59.628055
POL-000320,CUST-8225,Annuity,GA,2152.02,1000000,2025-04-18,Lapsed,AGT-520,2026-04-19T06:51:59.628073
POL-000321,CUST-9221,Universal Life,MH,4376.81,100000,2022-10-15,Lapsed,AGT-631,2026-04-19T06:51:59.628090
POL-000322,CUST-4397,Annuity,MP,4990.8,1000000,2025-01-12,Pending,AGT-421,2026-04-19T06:51:59.628107
POL-000323,CUST-3837,Universal Life,AR,4569.41,500000,2024-11-28,Cancelled,AGT-792,2026-04-19T06:51:59.628122
POL-000324,CUST-5331,Universal Life,WA,1042.09,250000,2024-09-30,Cancelled,AGT-671,2026-04-19T06:51:59.628151
POL-000325,CUST-5890,Whole Life,ME,4713.28,500000,2024-06-27,Cancelled,AGT-821,2026-04-19T06:51:59.628169
POL-000326,CUST-4396,Universal Life,AS,1653.5,500000,2021-05-07,Cancelled,AGT-394,2026-04-19T06:51:59.628188
POL-000327,CUST-2996,Universal Life,RI,4489.23,1000000,2021-06-20,Cancelled,AGT-891,2026-04-19T06:51:59.628204
POL-000328,CUST-3399,Annuity,IL,306.13,100000,2026-02-28,Cancelled,AGT-552,2026-04-19T06:51:59.628220
POL-000329,CUST-5201,Universal Life,DC,1148.54,500000,2023-01-31,Cancelled,AGT-240,2026-04-19T06:51:59.628235
POL-000330,CUST-2789,Whole Life,CA,1288.04,250000,2026-02-08,Lapsed,AGT-153,2026-04-19T06:51:59.628250
POL-000331,CUST-2641,Universal Life,NM,1718.44,1000000,2025-04-23,Active,AGT-797,2026-04-19T06:51:59.628265
POL-000332,CUST-3252,Term Life,RI,4826.14,250000,2024-06-16,Pending,AGT-768,2026-04-19T06:51:59.628281
POL-000333,CUST-8793,Universal Life,AZ,3287.64,500000,2023-05-23,Cancelled,AGT-392,2026-04-19T06:51:59.628295
POL-000334,CUST-1969,Term Life,OH,3296.26,250000,2021-05-04,Active,AGT-279,2026-04-19T06:51:59.628310
POL-000335,CUST-7846,Whole Life,MA,4676.22,100000,2025-08-27,Pending,AGT-906,2026-04-19T06:51:59.628329
POL-000336,CUST-9116,Whole Life,MD,4689.38,500000,2024-09-02,Active,AGT-109,2026-04-19T06:51:59.628345
POL-000337,CUST-5888,Term Life,VT,4649.43,500000,2024-11-06,Cancelled,AGT-565,2026-04-19T06:51:59.628359
POL-000338,CUST-9901,Universal Life,CO,4457.37,250000,2023-11-22,Pending,AGT-379,2026-04-19T06:51:59.628375
POL-000339,CUST-4159,Term Life,AL,1720.35,1000000,2023-02-24,Cancelled,AGT-835,2026-04-19T06:51:59.628394
POL-000340,CUST-4050,Term Life,ND,3709.43,500000,2026-03-04,Lapsed,AGT-279,2026-04-19T06:51:59.628602
POL-000341,CUST-7643,Universal Life,UT,2624.88,100000,2024-08-26,Pending,AGT-785,2026-04-19T06:51:59.628622
POL-000342,CUST-2562,Whole Life,GA,4910.26,1000000,2023-01-09,Cancelled,AGT-354,2026-04-19T06:51:59.628637
POL-000343,CUST-1111,Annuity,PW,1979.51,1000000,2024-11-21,Cancelled,AGT-437,2026-04-19T06:51:59.628652
POL-000344,CUST-5947,Term Life,ME,1381.61,500000,2022-12-18,Lapsed,AGT-163,2026-04-19T06:51:59.628666
POL-000345,CUST-2936,Universal Life,LA,1603.35,1000000,2024-02-03,Cancelled,AGT-806,2026-04-19T06:51:59.628681
POL-000346,CUST-2923,Annuity,PR,1900.97,250000,2025-10-12,Lapsed,AGT-236,2026-04-19T06:51:59.628696
POL-000347,CUST-8834,Whole Life,VA,2329.4,500000,2023-10-15,Pending,AGT-818,2026-04-19T06:51:59.628710
POL-000348,CUST-9998,Universal Life,WI,3811.02,250000,2025-12-14,Lapsed,AGT-796,2026-04-19T06:51:59.628725
POL-000349,CUST-2341,Universal Life,VT,2688.05,500000,2023-04-08,Active,AGT-677,2026-04-19T06:51:59.628739
POL-000350,CUST-2838,Term Life,MA,4160.99,250000,2024-11-13,Lapsed,AGT-268,2026-04-19T06:51:59.628753
POL-000351,CUST-6375,Universal Life,WI,669.58,250000,2025-05-24,Pending,AGT-193,2026-04-19T06:51:59.628768
POL-000352,CUST-9361,Universal Life,DE,4062.59,1000000,2023-07-04,Lapsed,AGT-625,2026-04-19T06:51:59.628784
POL-000353,CUST-7806,Universal Life,AS,2863.16,1000000,2024-07-04,Cancelled,AGT-840,2026-04-19T06:51:59.628799
POL-000354,CUST-1356,Universal Life,CT,1346.84,100000,2021-08-07,Lapsed,AGT-692,2026-04-19T06:51:59.628814
POL-000355,CUST-2196,Term Life,UT,2176.12,100000,2022-08-16,Active,AGT-170,2026-04-19T06:51:59.628828
POL-000356,CUST-8734,Term Life,MP,1506.74,250000,2023-12-17,Lapsed,AGT-884,2026-04-19T06:51:59.628842
POL-000357,CUST-7887,Annuity,UT,4965.0,1000000,2025-01-13,Pending,AGT-990,2026-04-19T06:51:59.628857
POL-000358,CUST-7184,Universal Life,MD,493.22,250000,2024-10-19,Cancelled,AGT-221,2026-04-19T06:51:59.628871
POL-000359,CUST-3924,Universal Life,MD,2691.33,250000,2021-09-13,Active,AGT-874,2026-04-19T06:51:59.628885
POL-000360,CUST-1372,Annuity,AZ,2368.72,1000000,2022-02-25,Pending,AGT-943,2026-04-19T06:51:59.628899
POL-000361,CUST-4762,Whole Life,HI,2357.06,250000,2025-01-14,Cancelled,AGT-293,2026-04-19T06:51:59.628914
POL-000362,CUST-2848,Term Life,NM,4066.44,1000000,2023-11-17,Active,AGT-346,2026-04-19T06:51:59.628928
POL-000363,CUST-4376,Term Life,AL,594.39,100000,2021-05-02,Pending,AGT-712,2026-04-19T06:51:59.628942
POL-000364,CUST-1797,Whole Life,SC,3728.65,1000000,2022-12-14,Pending,AGT-339,2026-04-19T06:51:59.628957
POL-000365,CUST-9843,Whole Life,DC,3796.49,100000,2022-02-03,Lapsed,AGT-615,2026-04-19T06:51:59.628972
POL-000366,CUST-5739,Whole Life,OK,4097.35,500000,2023-10-15,Cancelled,AGT-342,2026-04-19T06:51:59.628986
POL-000367,CUST-5944,Whole Life,HI,4929.91,250000,2021-08-24,Pending,AGT-407,2026-04-19T06:51:59.628999
POL-000368,CUST-5508,Term Life,IN,2827.92,250000,2024-01-20,Pending,AGT-669,2026-04-19T06:51:59.629082
POL-000369,CUST-9120,Term Life,OR,4864.22,1000000,2025-04-05,Cancelled,AGT-813,2026-04-19T06:51:59.629104
POL-000370,CUST-7821,Universal Life,NE,831.17,1000000,2021-07-27,Lapsed,AGT-872,2026-04-19T06:51:59.629123
POL-000371,CUST-9813,Universal Life,IL,1280.74,250000,2024-11-14,Cancelled,AGT-978,2026-04-19T06:51:59.629140
POL-000372,CUST-3365,Universal Life,NY,4582.23,1000000,2021-09-15,Pending,AGT-670,2026-04-19T06:51:59.629157
POL-000373,CUST-9683,Whole Life,PA,2003.25,500000,2021-08-01,Lapsed,AGT-438,2026-04-19T06:51:59.629172
POL-000374,CUST-2295,Universal Life,MT,4250.95,100000,2022-12-11,Lapsed,AGT-152,2026-04-19T06:51:59.629187
POL-000375,CUST-5398,Universal Life,AZ,3400.99,100000,2022-08-09,Active,AGT-292,2026-04-19T06:51:59.629202
POL-000376,CUST-4555,Universal Life,WV,1123.56,500000,2022-07-05,Cancelled,AGT-115,2026-04-19T06:51:59.629217
POL-000377,CUST-4470,Whole Life,NM,4814.18,100000,2026-03-26,Pending,AGT-348,2026-04-19T06:51:59.629234
POL-000378,CUST-4350,Universal Life,MD,4584.12,500000,2023-02-14,Cancelled,AGT-489,2026-04-19T06:51:59.629249
POL-000379,CUST-8639,Annuity,CA,1611.27,500000,2022-02-23,Pending,AGT-577,2026-04-19T06:51:59.629266
POL-000380,CUST-2615,Universal Life,GU,3831.98,500000,2024-07-04,Lapsed,AGT-479,2026-04-19T06:51:59.629280
POL-000381,CUST-6126,Universal Life,WA,324.01,250000,2025-09-24,Lapsed,AGT-116,2026-04-19T06:51:59.629297
POL-000382,CUST-5272,Universal Life,TN,1546.44,250000,2025-09-12,Cancelled,AGT-335,2026-04-19T06:51:59.629312
POL-000383,CUST-7223,Whole Life,WY,2546.58,500000,2024-06-07,Cancelled,AGT-881,2026-04-19T06:51:59.629327
POL-000384,CUST-9005,Universal Life,NJ,2358.06,500000,2022-03-11,Lapsed,AGT-243,2026-04-19T06:51:59.629342
POL-000385,CUST-9954,Universal Life,SD,1001.83,100000,2023-06-06,Active,AGT-959,2026-04-19T06:51:59.629358
POL-000386,CUST-2217,Term Life,NJ,3845.26,1000000,2022-06-24,Lapsed,AGT-962,2026-04-19T06:51:59.629373
POL-000387,CUST-4791,Term Life,IN,3565.13,100000,2022-05-29,Lapsed,AGT-617,2026-04-19T06:51:59.629387
POL-000388,CUST-8471,Annuity,LA,396.21,1000000,2021-06-30,Pending,AGT-116,2026-04-19T06:51:59.629402
POL-000389,CUST-1108,Universal Life,MD,158.07,500000,2025-02-03,Cancelled,AGT-117,2026-04-19T06:51:59.629417
POL-000390,CUST-9228,Universal Life,PW,4050.22,250000,2023-04-29,Active,AGT-198,2026-04-19T06:51:59.629432
POL-000391,CUST-9591,Whole Life,IL,1280.75,500000,2026-01-16,Cancelled,AGT-373,2026-04-19T06:51:59.629447
POL-000392,CUST-7502,Term Life,MI,1927.95,1000000,2024-04-16,Pending,AGT-678,2026-04-19T06:51:59.629463
POL-000393,CUST-4984,Whole Life,OH,1569.88,100000,2026-04-13,Active,AGT-195,2026-04-19T06:51:59.629478
POL-000394,CUST-7640,Universal Life,PA,1948.13,1000000,2023-06-09,Active,AGT-752,2026-04-19T06:51:59.629493
POL-000395,CUST-1154,Whole Life,VT,505.16,1000000,2026-02-16,Cancelled,AGT-679,2026-04-19T06:51:59.629508
POL-000396,CUST-2562,Term Life,DC,1225.86,1000000,2024-09-05,Cancelled,AGT-147,2026-04-19T06:51:59.629523
POL-000397,CUST-2218,Annuity,VA,4506.63,100000,2024-10-02,Lapsed,AGT-970,2026-04-19T06:51:59.629537
POL-000398,CUST-6152,Term Life,NC,4811.2,250000,2024-12-11,Pending,AGT-178,2026-04-19T06:51:59.629552
POL-000399,CUST-5903,Whole Life,MN,2863.4,1000000,2025-05-14,Cancelled,AGT-493,2026-04-19T06:51:59.629567
POL-000400,CUST-3292,Term Life,ME,2553.88,500000,2022-12-17,Active,AGT-200,2026-04-19T06:51:59.629581
POL-000401,CUST-8161,Whole Life,KY,4209.51,500000,2025-03-29,Pending,AGT-892,2026-04-19T06:51:59.629596
POL-000402,CUST-6347,Term Life,NV,3207.2,1000000,2025-06-09,Pending,AGT-333,2026-04-19T06:51:59.629611
POL-000403,CUST-6829,Universal Life,MP,2216.05,1000000,2022-06-07,Active,AGT-890,2026-04-19T06:51:59.629625
POL-000404,CUST-5839,Whole Life,NH,3594.23,100000,2021-06-26,Cancelled,AGT-257,2026-04-19T06:51:59.629640
POL-000405,CUST-7225,Whole Life,MD,3724.31,500000,2022-01-05,Cancelled,AGT-209,2026-04-19T06:51:59.629657
POL-000406,CUST-2499,Term Life,TN,4720.51,1000000,2022-05-13,Cancelled,AGT-879,2026-04-19T06:51:59.629672
POL-000407,CUST-5419,Term Life,GU,749.28,250000,2023-01-24,Pending,AGT-559,2026-04-19T06:51:59.629690
POL-000408,CUST-9395,Universal Life,WV,606.14,100000,2024-03-04,Cancelled,AGT-667,2026-04-19T06:51:59.629705
POL-000409,CUST-2524,Annuity,TX,4332.22,100000,2024-07-15,Cancelled,AGT-523,2026-04-19T06:51:59.629720
POL-000410,CUST-7353,Term Life,CO,3651.73,250000,2024-07-19,Lapsed,AGT-801,2026-04-19T06:51:59.629735
POL-000411,CUST-7237,Whole Life,LA,780.32,500000,2021-05-10,Cancelled,AGT-604,2026-04-19T06:51:59.629750
POL-000412,CUST-3390,Term Life,VA,919.32,500000,2022-03-15,Pending,AGT-406,2026-04-19T06:51:59.629765
POL-000413,CUST-8933,Term Life,OH,1869.51,250000,2021-10-06,Pending,AGT-708,2026-04-19T06:51:59.629780
POL-000414,CUST-4203,Universal Life,GA,624.16,500000,2022-05-31,Active,AGT-505,2026-04-19T06:51:59.629794
POL-000415,CUST-6443,Universal Life,KY,4039.97,500000,2026-02-20,Pending,AGT-442,2026-04-19T06:51:59.629808
POL-000416,CUST-8055,Whole Life,NM,1572.13,250000,2025-08-31,Pending,AGT-421,2026-04-19T06:51:59.629823
POL-000417,CUST-3910,Universal Life,OR,4846.75,500000,2025-08-04,Pending,AGT-689,2026-04-19T06:51:59.629837
POL-000418,CUST-4971,Annuity,DC,1942.67,1000000,2026-04-12,Cancelled,AGT-216,2026-04-19T06:51:59.629853
POL-000419,CUST-4273,Whole Life,WI,3440.39,100000,2022-11-30,Pending,AGT-825,2026-04-19T06:51:59.629868
POL-000420,CUST-4434,Universal Life,NC,4008.66,100000,2025-08-08,Pending,AGT-789,2026-04-19T06:51:59.629912
POL-000421,CUST-9180,Whole Life,VT,3203.35,250000,2023-11-21,Cancelled,AGT-774,2026-04-19T06:51:59.629937
POL-000422,CUST-3525,Universal Life,MO,3966.48,100000,2021-10-22,Pending,AGT-712,2026-04-19T06:51:59.629955
POL-000423,CUST-8851,Universal Life,ND,2718.4,1000000,2021-10-07,Active,AGT-909,2026-04-19T06:51:59.629972
POL-000424,CUST-6890,Term Life,NJ,635.91,250000,2023-11-10,Cancelled,AGT-270,2026-04-19T06:51:59.629989
POL-000425,CUST-1725,Universal Life,MH,4837.37,500000,2025-08-03,Pending,AGT-208,2026-04-19T06:51:59.630005
POL-000426,CUST-1172,Term Life,AZ,1367.82,250000,2023-10-10,Pending,AGT-483,2026-04-19T06:51:59.630020
POL-000427,CUST-7408,Universal Life,CO,3884.48,250000,2025-12-29,Cancelled,AGT-125,2026-04-19T06:51:59.630036
POL-000428,CUST-8909,Term Life,WY,1547.62,100000,2022-04-30,Active,AGT-951,2026-04-19T06:51:59.630051
POL-000429,CUST-3321,Annuity,TX,1628.26,1000000,2022-06-26,Lapsed,AGT-633,2026-04-19T06:51:59.630069
